ss_id,latitude_rounded,longitude_rounded,llsoacd,orientation,tilt,kwp,operational_at
2781,50.75,-1.91,E01015309,162.0,30.0,2.35,2011-09-01
2782,50.75,-1.91,E01015309,162.0,30.0,2.35,2011-09-20
2783,51.37,0.0,E01000768,180.0,35.0,2.16,2011-09-23
2784,52.36,0.01,E01018124,280.0,27.0,3.92,2011-09-28
2785,51.37,1.11,E01024118,124.0,37.0,3.99,2011-09-21
2786,51.45,-0.34,E01003870,180.0,35.0,2.16,2011-10-11
2787,52.86,0.03,E01026248,160.0,30.0,1.15,2011-09-22
2788,52.86,0.03,E01026248,160.0,30.0,1.15,2011-09-22
2789,56.2,-3.23,S00110832,175.0,30.0,3.92,2011-09-26
2790,52.86,0.03,E01026248,160.0,30.0,1.15,2011-09-22
2791,52.86,0.03,E01026248,160.0,30.0,1.15,2011-09-22
2792,52.86,0.03,E01026248,160.0,30.0,1.38,2011-09-22
2793,52.4,0.26,E01018032,180.0,25.0,2.45,2011-09-26
2794,53.25,-1.37,E01019551,180.0,32.0,3.84,2011-08-18
2795,53.09,-1.58,E01019634,155.0,31.0,3.84,2011-08-22
2796,53.08,-1.57,E01019636,160.0,41.0,3.0,2011-09-03
2797,51.95,-1.54,E01028795,225.0,33.0,2.28,2011-09-23
2798,52.11,-0.49,E01017517,190.0,35.0,2.66,2011-09-23
2799,53.4,-2.07,E01005882,180.0,35.0,3.42,2011-09-23
2800,51.38,-2.12,E01032074,160.0,28.0,3.42,2011-09-23
2801,50.77,-1.91,E01015303,202.0,35.0,2.35,2011-08-04
2802,50.77,-1.91,E01015303,202.0,35.0,2.35,2011-08-04
2803,53.45,-2.91,E01006598,270.0,30.0,0.88,2011-08-18
2804,53.64,-2.16,E01005489,185.0,5.0,3.42,2011-09-09
2805,57.36,-5.6,S00117991,200.0,50.0,3.92,2011-09-21
2806,51.06,-2.95,E01029144,180.0,38.0,3.84,2011-09-23
2807,53.25,-1.34,E01019549,180.0,18.0,4.0,2011-09-23
2808,51.35,-2.13,E01032072,180.0,40.0,3.42,2011-09-23
2809,51.32,-2.19,E01032102,170.0,40.0,2.59,2011-09-23
2810,55.86,-4.58,S00128290,177.0,40.0,3.92,2011-09-23
2811,52.02,-0.8,E01016780,187.0,30.0,3.33,2011-09-23
2812,51.53,-2.57,E01014952,121.0,30.0,3.33,2011-09-28
2813,52.75,-1.48,E01025916,270.0,30.0,4.0,2011-09-27
2814,52.14,-0.3,E01017436,265.0,32.0,4.0,2011-10-06
2815,52.68,-0.16,E01026240,155.0,30.0,1.75,2011-09-28
2816,52.62,-1.64,E01029858,260.0,30.0,4.0,2011-09-27
2817,55.79,-4.24,S00115916,155.0,40.0,3.92,2011-10-05
2818,50.58,-3.46,E01020231,150.0,30.0,2.16,2012-03-15
2819,50.88,0.58,E01020986,200.0,35.0,2.16,2011-09-29
2820,53.72,-1.38,E01011757,208.0,40.0,1.38,2011-09-28
2821,52.65,-1.13,E01013605,272.0,30.0,2.75,2011-09-27
2822,52.11,-2.31,E01032187,240.0,40.0,3.92,2011-10-12
2823,53.5,-1.08,E01007523,180.0,30.0,3.29,2011-09-28
2824,50.76,-1.99,E01015396,135.0,35.0,3.5,2011-09-29
2825,51.95,-1.54,E01028795,146.0,41.0,2.28,2011-09-23
2826,50.75,-1.9,E01015357,180.0,28.0,1.88,2011-08-31
2827,51.26,-2.18,E01032119,221.0,40.0,1.8,2011-09-30
2828,52.43,-0.15,E01018207,115.0,25.0,3.92,2011-10-14
2829,51.79,1.11,E01021989,220.0,30.0,1.5,2011-10-03
2830,51.48,-2.52,E01014629,220.0,28.0,2.5,2011-10-03
2831,53.09,0.09,E01026102,185.0,30.0,3.68,2011-09-09
2832,51.87,-1.59,E01028763,180.0,30.0,3.96,2011-10-06
2833,50.46,-4.72,E01018935,120.0,35.0,4.0,2011-12-15
2834,52.89,-1.22,E01028378,180.0,30.0,4.0,2011-10-05
2835,52.56,-1.14,E01025619,100.0,30.0,2.0,2011-10-13
2836,50.75,-1.83,E01015341,190.0,30.0,2.4,2011-10-04
2837,51.37,-2.93,E01014825,185.0,30.0,3.33,2011-10-04
2838,51.95,-1.54,E01028795,225.0,34.0,2.28,2011-10-04
2839,51.06,-0.31,E01031639,90.0,36.0,3.96,2011-10-04
2840,51.95,-1.54,E01028795,225.0,44.0,2.28,2011-10-04
2841,54.84,-1.5,E01008755,150.0,30.0,2.1,2011-10-04
2842,50.45,-4.76,E01018944,190.0,35.0,4.0,2011-10-04
2843,52.42,-1.9,E01008970,195.0,30.0,3.0,2011-10-04
2844,57.37,-2.09,S00091805,135.0,50.0,1.96,2011-10-04
2845,52.65,-1.13,E01013605,266.0,30.0,2.75,2011-10-04
2846,51.89,-0.47,E01015713,187.0,30.0,3.42,2011-10-04
2847,50.76,-1.93,E01015308,130.0,30.0,2.4,2011-10-04
2848,53.67,-2.92,E01025507,200.0,35.0,3.25,2011-10-04
2849,50.76,-1.92,E01015312,225.0,38.0,2.4,2011-10-04
2850,50.76,-1.92,E01015312,195.0,40.0,2.4,2011-10-04
2851,52.65,-1.13,E01013605,188.0,30.0,1.55,2011-10-04
2852,52.65,-1.13,E01013605,176.0,30.0,1.55,2011-10-04
2853,52.65,-1.13,E01013605,176.0,30.0,1.55,2011-10-04
2854,52.65,-1.13,E01013605,129.0,30.0,1.5,2011-10-04
2855,55.67,-3.93,S00130875,180.0,30.0,3.92,2011-10-25
2856,52.66,-1.14,E01013605,150.0,34.0,2.5,2011-10-05
2857,50.8,-1.89,E01020395,240.0,35.0,2.88,2011-10-05
2858,53.22,-2.95,E01018366,190.0,25.0,3.92,2011-10-05
2859,51.75,-2.21,E01022411,155.0,40.0,2.94,2011-10-05
2860,54.84,-1.5,E01008755,225.0,30.0,2.1,2011-10-05
2861,52.6,1.24,E01026882,230.0,40.0,4.0,2011-10-05
2862,52.63,-1.18,E01013729,180.0,30.0,3.9,2011-10-05
2863,52.81,-1.59,E01029472,180.0,30.0,3.9,2011-10-05
2864,52.66,-1.22,E01025846,180.0,30.0,3.9,2011-10-05
2865,53.58,-1.07,E01007624,180.0,30.0,3.9,2011-10-06
2866,52.49,-1.83,E01009487,180.0,45.0,3.9,2011-10-06
2867,55.81,-4.14,S00130283,215.0,40.0,2.0,2011-10-06
2868,53.25,-1.45,E01019537,180.0,30.0,3.9,2011-10-06
2869,51.9,-0.48,E01015718,163.0,30.0,2.66,2011-10-06
2870,51.77,-1.6,E01032953,200.0,20.0,3.96,2011-10-06
2871,51.31,-2.23,E01032098,162.0,35.0,3.42,2011-10-06
2872,51.9,-0.5,E01015761,182.0,30.0,2.59,2011-10-06
2873,51.41,-0.73,E01016226,190.0,35.0,2.66,2011-10-06
2874,57.68,-2.06,S00090985,210.0,30.0,4.0,2011-10-06
2875,52.27,-1.76,E01031195,225.0,40.0,4.0,2011-10-06
2876,53.64,-1.34,E01011768,255.0,30.0,3.84,2012-12-10
2877,50.76,-1.93,E01015308,220.0,23.0,2.88,2011-10-07
2878,51.99,-0.73,E01016745,160.0,30.0,3.33,2011-10-07
2879,52.93,-0.66,E01026340,160.0,40.0,3.68,2011-09-30
2880,55.52,-5.31,S00121909,160.0,30.0,4.0,2011-10-12
2881,52.05,-0.7,E01033503,185.0,30.0,3.75,2011-10-12
2882,52.57,0.49,E01026728,195.0,40.0,3.0,2012-11-23
2883,57.57,-2.62,S00092878,180.0,30.0,4.0,2011-10-12
2884,51.95,-1.54,E01028795,146.0,41.0,2.28,2011-10-04
2885,52.65,-1.13,E01013605,188.0,30.0,1.55,2011-10-04
2886,52.16,-0.44,E01017533,180.0,20.0,3.42,2011-09-16
2887,52.67,-1.08,E01025762,180.0,45.0,3.9,2011-10-10
2888,51.46,-1.05,E01016262,180.0,35.0,2.66,2011-10-10
2889,51.88,-1.3,E01032954,180.0,30.0,2.28,2011-10-10
2890,51.88,-1.3,E01032954,180.0,30.0,2.28,2011-10-10
2891,51.88,-1.3,E01032954,180.0,30.0,2.28,2011-10-06
2892,51.79,-1.49,E01028819,180.0,30.0,2.28,2011-10-05
2893,51.79,-1.49,E01028819,180.0,30.0,2.28,2011-10-10
2894,51.79,-1.49,E01028819,180.0,30.0,2.28,2011-10-10
2895,52.13,-2.49,E01014015,180.0,30.0,2.22,2011-10-10
2896,52.13,-2.49,E01014015,180.0,30.0,2.22,2011-10-10
2897,50.76,-1.91,E01015312,150.0,36.0,2.4,2011-10-10
2898,50.76,-1.91,E01015312,190.0,40.0,2.4,2011-10-10
2899,50.76,-1.91,E01015312,145.0,30.0,2.88,2011-10-10
2900,50.76,-1.92,E01015312,190.0,32.0,2.4,2011-10-10
2901,53.37,-2.07,E01005913,193.0,30.0,3.42,2011-10-10
2902,51.35,-2.93,E01014840,225.0,30.0,2.88,2011-10-12
2903,51.94,-0.88,E01017737,225.0,25.0,3.75,2011-10-12
2904,52.07,-1.91,E01032352,220.0,40.0,3.0,2011-12-13
2905,52.48,-1.65,E01031028,180.0,30.0,3.0,2012-03-15
2906,51.34,0.74,E01024608,135.0,40.0,3.6,2011-10-11
2907,51.57,0.52,E01021313,180.0,34.0,3.51,2011-10-11
2908,50.25,-3.85,E01020172,135.0,35.0,2.94,2011-10-11
2909,53.46,-2.11,E01005970,205.0,25.0,3.42,2011-10-11
2910,51.57,0.42,E01021275,180.0,31.0,3.51,2011-10-12
2911,53.2,-0.48,E01026189,180.0,30.0,3.9,2011-10-12
2912,50.8,0.33,E01032831,139.0,36.0,2.22,2011-10-18
2913,51.55,-2.41,E01015016,192.0,30.0,2.66,2011-10-12
2914,53.49,-2.65,E01006264,144.0,22.0,3.42,2011-10-12
2915,52.57,-1.34,E01025824,180.0,30.0,2.0,2011-10-20
2916,53.5,-2.79,E01006884,160.0,40.0,3.42,2011-10-12
2917,51.4,-0.76,E01016231,178.0,33.0,2.66,2011-10-12
2918,51.97,-0.28,E01023594,15.0,20.0,2.94,2011-10-17
2919,51.92,-0.23,E01023600,181.0,30.0,9.87,2011-10-13
2920,53.84,-1.72,E01010683,180.0,30.0,3.42,2011-10-13
2921,52.81,-1.59,E01029472,180.0,30.0,3.9,2011-10-13
2922,53.69,-2.57,E01024980,156.0,22.0,3.42,2011-10-13
2923,52.91,-1.15,E01028391,240.0,30.0,3.92,2011-10-20
2924,52.76,-1.25,E01025695,160.0,30.0,3.9,2011-10-14
2925,50.76,-1.89,E01015334,180.0,40.0,2.88,2011-10-14
2926,50.76,-1.91,E01015309,200.0,40.0,2.88,2011-10-14
2927,50.76,-1.91,E01015312,130.0,30.0,3.36,2011-10-14
2928,52.8,0.08,E01026246,200.0,35.0,2.3,2011-10-07
2929,52.8,0.08,E01026246,200.0,35.0,2.53,2011-10-07
2930,52.8,0.08,E01026246,200.0,35.0,2.53,2011-10-07
2931,51.52,-2.54,E01014980,148.0,24.0,2.45,2011-10-14
2932,51.42,-0.77,E01016241,198.0,30.0,2.66,2011-10-14
2933,52.12,-0.49,E01017508,174.0,32.0,2.66,2011-10-10
2934,51.37,-2.92,E01014825,180.0,30.0,3.33,2011-10-14
2935,51.37,-2.14,E01032067,185.0,30.0,3.42,2011-10-14
2936,50.76,-1.92,E01015312,190.0,35.0,2.4,2011-10-14
2937,51.91,-0.41,E01015697,200.0,40.0,2.59,2011-10-14
2938,51.89,-0.44,E01015788,186.0,35.0,2.59,2011-10-14
2939,50.51,-4.84,E01018971,135.0,30.0,4.0,2011-10-14
2940,52.0,-0.31,E01017442,160.0,35.0,3.92,2011-10-18
2941,50.76,-1.93,E01015308,130.0,40.0,2.88,2011-10-17
2942,50.76,-1.91,E01015310,200.0,40.0,2.4,2011-10-17
2943,55.38,-3.47,S00097126,200.0,30.0,3.0,2011-12-28
2944,52.8,0.08,E01026246,200.0,35.0,2.3,2011-10-17
2945,52.8,0.08,E01026246,200.0,35.0,2.3,2011-10-17
2946,50.76,-1.91,E01015309,210.0,40.0,2.88,2011-10-17
2947,51.63,0.33,E01021465,210.0,45.0,3.92,2011-10-17
2948,51.5,-1.6,E01031873,210.0,40.0,3.5,2011-10-04
2949,57.06,-2.73,S00091427,125.0,35.0,3.0,2011-10-19
2950,53.19,-0.47,E01026189,180.0,30.0,3.92,2011-10-18
2951,50.76,-1.92,E01015312,200.0,36.0,2.4,2011-10-18
2952,55.33,-3.45,S00098191,200.0,40.0,3.92,2011-09-16
2953,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2954,53.53,-2.11,E01005438,180.0,35.0,0.66,2011-10-18
2955,53.53,-2.11,E01005438,180.0,35.0,0.66,2011-10-18
2956,51.5,-1.6,E01031873,210.0,35.0,4.0,2011-10-07
2957,53.53,-2.11,E01005438,180.0,35.0,0.66,2011-10-18
2958,53.52,-2.11,E01005438,180.0,35.0,0.66,2011-10-18
2959,53.53,-2.11,E01005438,180.0,35.0,0.66,2011-10-18
2960,53.53,-2.11,E01005438,180.0,35.0,0.66,2011-10-18
2961,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2962,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2963,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2964,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2965,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2966,51.78,-1.5,E01028809,135.0,30.0,2.28,2011-10-18
2967,51.78,-1.5,E01028809,135.0,30.0,2.28,2011-10-18
2968,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2969,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2970,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2971,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2972,53.5,-2.26,E01005611,180.0,35.0,0.66,2011-10-18
2973,50.64,-2.44,E01020557,140.0,35.0,2.94,2012-05-28
2974,51.34,-1.99,E01032689,176.0,30.0,2.66,2011-10-14
2975,51.36,-1.97,E01032692,135.0,38.0,1.85,2011-10-21
2976,51.03,-3.06,E01029317,135.0,30.0,3.92,2011-10-25
2977,52.65,-0.5,E01026359,180.0,25.0,3.92,2011-11-07
2978,53.62,-2.34,E01005049,210.0,20.0,3.42,2011-10-20
2979,51.78,-1.5,E01028809,135.0,30.0,2.28,2011-10-20
2980,51.71,-1.59,E01028765,180.0,30.0,2.28,2011-10-20
2981,53.58,-2.1,E01005361,178.0,14.0,3.42,2011-10-21
2982,55.97,-3.61,S00134533,180.0,36.0,4.0,2011-10-12
2983,51.78,-1.5,E01028809,135.0,30.0,2.28,2011-10-20
2984,53.27,-2.28,E01018581,205.0,35.0,3.42,2011-10-20
2985,53.25,-1.37,E01019551,180.0,30.0,3.9,2011-10-20
2986,50.88,-3.35,E01020063,180.0,35.0,9.68,2011-10-20
2987,53.61,-1.4,E01011784,148.0,36.0,2.88,2011-10-20
2988,50.86,-1.77,E01023067,180.0,40.0,2.66,2011-10-20
2989,53.16,-1.59,E01019610,180.0,30.0,3.92,2011-10-21
2990,51.98,-1.53,E01028795,193.0,33.0,2.28,2011-10-20
2991,51.98,-1.53,E01028795,193.0,33.0,2.28,2011-10-20
2992,51.88,-1.3,E01032954,225.0,37.0,2.28,2011-10-20
2993,53.53,-2.11,E01005438,180.0,35.0,0.66,2011-10-20
2994,53.25,-1.3,E01019484,210.0,30.0,3.9,2011-10-20
2995,51.78,-1.5,E01028809,180.0,30.0,2.28,2011-10-20
2996,51.78,-1.5,E01028809,180.0,30.0,2.28,2011-10-10
2997,53.87,-3.01,E01025576,180.0,45.0,2.94,2011-10-25
2998,51.53,-0.98,E01028662,180.0,30.0,3.75,2011-10-25
2999,52.13,-0.22,E01017427,180.0,24.0,2.45,2011-10-26
3000,57.15,-2.29,S00092687,180.0,30.0,2.94,2011-10-24
3001,52.68,-2.77,E01028936,135.0,30.0,3.29,2011-11-07
3002,51.27,-2.78,E01029129,240.0,35.0,2.52,2011-11-04
3003,52.73,-1.35,E01025967,180.0,35.0,2.45,2011-10-27
3004,50.76,-1.91,E01015312,153.0,30.0,3.36,2011-10-25
3005,53.53,-2.03,E01006053,90.0,30.0,2.2,2011-10-26
3006,51.85,1.23,E01022009,110.0,30.0,3.76,2011-10-26
3007,55.61,-4.26,S00100658,180.0,30.0,3.92,2011-10-27
3008,53.86,-1.9,E01010713,142.0,30.0,1.92,2011-10-27
3009,52.76,0.36,E01026647,200.0,35.0,2.76,2011-10-27
3010,52.76,0.36,E01026647,200.0,35.0,2.76,2011-10-27
3011,52.74,-0.13,E01026284,200.0,33.0,2.76,2011-10-27
3012,52.69,1.21,E01026519,130.0,35.0,1.5,2011-10-27
3013,52.83,-1.67,E01029463,180.0,30.0,3.9,2011-10-12
3014,53.53,-2.11,E01005438,180.0,35.0,0.66,2011-10-18
3015,53.32,-2.99,E01007150,160.0,25.0,3.36,2011-10-28
3016,55.59,-3.88,S00130819,135.0,30.0,3.92,2011-11-09
3017,56.19,-3.03,S00110455,180.0,30.0,3.92,2011-10-31
3018,53.86,-1.9,E01010713,142.0,30.0,1.92,2011-10-27
3019,52.02,-0.72,E01016784,275.0,21.0,4.0,2011-10-28
3020,50.82,0.25,E01021213,180.0,30.0,1.48,2011-10-31
3021,51.42,0.26,E01024135,180.0,30.0,2.22,2011-11-01
3022,50.76,-1.93,E01015308,230.0,27.0,2.4,2011-11-01
3023,50.75,-1.89,E01015358,173.0,36.0,1.92,2011-11-01
3024,50.73,-1.85,E01015281,191.0,35.0,1.92,2011-11-01
3025,50.77,-1.89,E01015306,160.0,34.0,2.4,2011-11-01
3026,50.41,-4.83,E01019053,180.0,35.0,3.92,2011-11-15
3027,50.76,-1.93,E01015308,138.0,38.0,2.4,2011-11-01
3028,50.76,-1.9,E01015305,160.0,40.0,2.4,2011-11-01
3029,50.76,-1.91,E01015304,135.0,42.0,2.4,2011-11-01
3030,50.76,-1.91,E01015304,130.0,38.0,2.4,2011-11-01
3031,50.76,-1.91,E01015310,160.0,38.0,2.4,2011-11-01
3032,50.76,-1.92,E01015307,185.0,42.0,3.36,2011-10-24
3033,50.75,-1.83,E01015341,160.0,40.0,2.4,2011-11-01
3034,50.76,-1.91,E01015312,160.0,35.0,3.6,2011-11-01
3035,50.76,-1.93,E01015308,140.0,32.0,1.92,2011-11-01
3036,50.76,-1.92,E01015312,140.0,35.0,2.88,2011-11-01
3037,50.75,-1.83,E01015341,140.0,36.0,1.92,2011-11-01
3038,51.88,0.88,E01021717,175.0,40.0,3.76,2011-11-01
3039,54.54,-3.57,E01019287,225.0,30.0,3.0,2012-01-31
3040,53.22,-1.46,E01019588,202.0,23.0,3.84,2011-11-02
3041,53.08,-1.58,E01019635,155.0,30.0,3.84,2011-11-02
3042,53.36,-1.49,E01008049,190.0,32.0,2.88,2011-11-02
3043,53.14,-1.54,E01019628,210.0,30.0,3.84,2011-11-02
3044,51.51,-1.97,E01032699,170.0,30.0,2.66,2011-11-02
3045,51.24,-2.3,E01029030,180.0,30.0,2.59,2011-11-02
3046,51.37,-2.93,E01014825,174.0,30.0,3.42,2011-11-02
3047,51.43,-0.76,E01016239,180.0,33.0,2.66,2011-11-02
3048,51.37,-2.14,E01032067,202.0,25.0,2.66,2011-11-02
3049,51.71,-1.59,E01028765,180.0,30.0,2.28,2011-11-02
3050,53.52,-2.12,E01005438,180.0,35.0,0.66,2011-11-02
3051,56.33,-2.82,S00111146,270.0,40.0,2.45,2011-11-02
3052,52.57,-1.89,E01010391,180.0,30.0,1.47,2011-11-02
3053,50.76,-1.93,E01015308,160.0,22.0,2.88,2011-10-27
3054,53.83,-2.99,E01025566,168.0,40.0,3.42,2011-11-02
3055,53.49,-2.51,E01006332,210.0,32.0,3.84,2011-11-02
3056,51.31,-2.22,E01032090,160.0,35.0,2.66,2011-11-02
3057,51.56,-1.83,E01015567,200.0,30.0,2.59,2011-10-28
3058,51.59,-1.81,E01015515,160.0,30.0,3.33,2011-10-28
3059,52.06,-0.61,E01033194,170.0,40.0,3.33,2011-10-27
3060,51.45,-2.11,E01031921,180.0,35.0,3.42,2011-10-28
3061,50.75,-1.83,E01015341,180.0,35.0,2.4,2011-11-01
3062,53.87,-3.0,E01025577,175.0,40.0,4.0,2011-11-02
3063,50.76,-1.93,E01015308,230.0,27.0,2.4,2011-11-03
3064,50.76,-1.93,E01015308,230.0,27.0,2.4,2011-11-03
3065,50.75,-1.82,E01015341,150.0,35.0,2.88,2011-11-03
3066,50.75,-1.82,E01015341,180.0,35.0,2.4,2011-11-03
3067,50.75,-1.82,E01015341,180.0,35.0,2.4,2011-11-03
3068,50.75,-1.83,E01015341,185.0,35.0,2.4,2011-11-03
3069,50.75,-1.83,E01015341,180.0,35.0,2.4,2011-11-03
3070,50.75,-1.83,E01015338,180.0,35.0,2.4,2011-11-03
3071,50.75,-1.83,E01015341,180.0,35.0,2.4,2011-11-03
3072,50.75,-1.82,E01015341,130.0,36.0,2.4,2011-11-02
3073,50.75,-1.82,E01015341,130.0,36.0,2.4,2011-11-02
3074,50.08,-5.31,E01018907,135.0,23.0,3.92,2011-11-05
3075,50.75,-1.83,E01015338,190.0,37.0,2.4,2011-11-03
3076,50.75,-1.83,E01015341,140.0,28.0,2.4,2011-11-03
3077,53.68,-1.71,E01011219,180.0,30.0,3.42,2011-10-13
3078,53.53,-2.72,E01025537,175.0,35.0,3.42,2011-11-03
3079,50.76,-1.93,E01015308,190.0,38.0,2.4,2011-11-03
3080,52.34,-0.2,E01018150,270.0,30.0,4.0,2011-11-04
3081,53.52,-2.11,E01005438,180.0,35.0,0.66,2011-11-03
3082,50.76,-1.93,E01015308,190.0,38.0,2.4,2011-11-03
3083,51.45,-2.15,E01031906,178.0,45.0,3.42,2011-10-21
3084,51.91,-0.42,E01015747,170.0,30.0,3.42,2011-10-19
3085,51.97,-0.2,E01023641,135.0,30.0,3.0,2011-11-08
3086,51.36,0.11,E01000795,180.0,35.0,3.75,2011-11-08
3087,51.37,0.07,E01000753,135.0,54.0,2.75,2011-11-09
3088,56.45,-2.88,S00111490,135.0,30.0,3.92,2011-12-23
3089,57.47,-4.2,S00118325,270.0,20.0,1.96,2012-01-19
3090,51.69,0.88,E01021907,180.0,30.0,2.82,2011-11-04
3091,53.36,0.21,E01026099,165.0,32.0,1.84,2011-11-04
3092,53.36,0.21,E01026099,165.0,32.0,1.84,2011-11-04
3093,50.27,-5.04,E01018824,180.0,30.0,3.92,2012-02-17
3094,55.74,-3.85,S00131230,135.0,55.0,3.33,2011-11-06
3095,51.29,-2.49,E01014426,168.0,40.0,3.42,2011-11-07
3096,51.35,-2.12,E01032072,180.0,35.0,2.59,2011-11-07
3097,51.55,-2.4,E01015018,194.0,30.0,2.66,2011-11-07
3098,51.31,-2.42,E01014443,184.0,30.0,3.42,2011-11-07
3099,51.92,-1.45,E01028797,183.0,37.0,2.28,2011-11-07
3100,56.21,-3.19,S00110683,180.0,30.0,3.92,2011-11-08
3101,53.71,-1.27,E01011806,185.0,35.0,1.44,2011-11-07
3102,53.71,-1.27,E01011806,185.0,35.0,1.44,2011-11-07
3103,53.71,-1.27,E01011806,185.0,35.0,1.44,2011-11-07
3104,53.71,-1.27,E01011806,50.0,35.0,1.44,2011-11-07
3105,53.71,-1.27,E01011806,50.0,30.0,1.44,2011-11-07
3106,53.71,-1.27,E01011806,50.0,35.0,1.44,2011-11-07
3107,53.71,-1.27,E01011806,185.0,35.0,0.96,2011-11-07
3108,50.75,-1.83,E01015341,175.0,35.0,2.88,2011-11-07
3109,50.73,-1.85,E01015281,191.0,35.0,1.92,2011-11-07
3110,50.75,-1.83,E01015341,220.0,35.0,2.4,2011-11-07
3111,50.77,-1.89,E01015306,170.0,30.0,2.4,2011-11-07
3112,51.88,-0.45,E01015724,191.0,36.0,2.66,2011-11-07
3113,50.76,-1.92,E01015312,138.0,37.0,2.16,2011-11-07
3114,51.36,-2.92,E01014835,170.0,35.0,3.33,2011-11-07
3115,52.8,0.08,E01026246,200.0,35.0,2.3,2011-10-07
3116,51.61,0.5,E01021333,190.0,30.0,3.51,2011-11-08
3117,52.57,1.72,E01026621,225.0,39.0,4.0,2011-11-10
3118,56.22,-3.16,S00112003,225.0,27.0,3.885,2011-11-09
3119,50.77,-1.91,E01015302,188.0,35.0,2.35,2011-09-20
3120,50.76,-1.93,E01015308,140.0,27.0,1.92,2011-11-08
3121,50.76,-1.92,E01015312,190.0,38.0,2.88,2011-11-08
3122,55.54,-4.65,S00129758,225.0,35.0,3.96,2011-11-12
3123,53.84,-0.26,E01013027,270.0,40.0,2.96,2011-11-15
3124,53.69,-2.72,E01025459,180.0,37.0,3.42,2011-11-10
3125,55.14,-3.7,S00097262,225.0,30.0,3.5,2011-11-14
3126,55.8,-4.08,S00132199,180.0,30.0,3.0,2012-01-31
3127,50.76,-1.91,E01015310,170.0,40.0,2.88,2011-11-10
3128,50.77,-1.91,E01015304,140.0,30.0,2.4,2011-11-10
3129,50.76,-1.91,E01015313,180.0,35.0,3.36,2011-11-10
3130,50.76,-1.93,E01015308,140.0,30.0,1.92,2011-12-01
3131,50.76,-1.91,E01015310,200.0,30.0,2.4,2011-11-10
3132,50.77,-1.91,E01015304,220.0,35.0,2.88,2011-11-10
3133,50.76,-1.91,E01015310,160.0,35.0,2.88,2011-11-10
3134,50.76,-1.91,E01015313,180.0,40.0,2.88,2011-11-10
3135,50.76,-1.91,E01015313,210.0,40.0,2.88,2011-11-10
3136,50.75,-1.9,E01015357,180.0,30.0,3.36,2011-11-10
3137,52.12,-0.44,E01017520,345.0,30.0,2.66,2011-11-10
3138,50.76,-1.93,E01015308,140.0,30.0,2.4,2011-11-10
3139,50.77,-1.89,E01015306,220.0,30.0,3.36,2011-11-10
3140,50.75,-1.92,E01015307,210.0,30.0,1.92,2011-11-10
3141,50.76,-1.9,E01015305,170.0,40.0,2.88,2011-11-10
3142,51.79,-1.37,E01028785,190.0,33.0,2.28,2011-11-07
3143,53.52,-2.41,E01005710,200.0,25.0,3.42,2011-11-10
3144,50.76,-1.93,E01015308,140.0,27.0,1.92,2011-11-10
3145,50.75,-1.83,E01015341,175.0,34.0,2.4,2011-11-10
3146,55.67,-3.79,S00130920,225.0,6.0,3.96,2012-02-24
3147,51.12,-0.02,E01031739,180.0,40.0,2.88,2012-01-24
3148,56.2,-3.06,S00111440,135.0,6.0,2.52,2011-11-22
3149,52.96,-1.3,E01019659,225.0,30.0,3.96,2012-01-19
3150,56.14,-4.38,S00133438,180.0,40.0,2.88,2012-01-24
3151,53.57,-1.31,E01007587,82.0,44.0,3.84,2011-11-14
3152,55.71,-4.1,S00131047,225.0,30.0,3.78,2011-11-15
3153,52.64,1.34,E01026569,200.0,40.0,2.82,2011-11-14
3154,51.9,-0.48,E01015718,166.0,30.0,2.66,2011-11-14
3155,51.57,0.16,E01002250,174.0,40.0,2.76,2011-11-14
3156,51.55,-2.42,E01015022,185.0,30.0,2.66,2011-11-14
3157,50.75,-1.83,E01015338,170.0,38.0,2.16,2011-11-14
3158,50.75,-1.89,E01015357,220.0,30.0,2.4,2011-11-14
3159,52.45,0.0,E01018209,135.0,30.0,3.92,2011-11-14
3160,55.92,-3.14,S00106345,225.0,10.0,3.92,2011-11-14
3161,51.58,-1.74,E01015553,187.0,35.0,3.42,2011-11-14
3162,51.41,-0.73,E01016224,181.0,25.0,2.66,2011-11-14
3163,51.29,-2.49,E01014422,180.0,40.0,3.42,2011-11-14
3164,51.31,-2.42,E01014443,188.0,30.0,3.42,2011-11-14
3165,51.91,-1.16,E01028460,45.0,32.0,2.5,2011-11-14
3166,51.45,-0.99,E01016393,180.0,25.0,2.66,2011-11-14
3167,50.77,-3.28,E01032628,180.0,35.0,3.33,2011-11-14
3168,50.77,-3.28,E01032628,180.0,35.0,3.33,2011-11-14
